௪௰௮,12759491624621035580999699611895939725906846164761567424515403069289169958654
௪௰௯,16125470437473543668045605864826631502244007665786004722688237005333553049041
௦௫௰,51409351538683895593738673010464990762917189794936319784733862317308769650869
௫௰௧,88332972652962309176450211524275198228503636260797868503930193108182813862542
௫௰௨,28928221624418216753940710700015813392611218594289539748168935767821868221411
௫௰௩,74116643053773396272025027358344225655451078286796008188556863063766240495281
௫௰௪,109130284054511979251712103431507463974985027131540589634666499067785055694283
௫௰௫,69185698608752380672165879810222320146117235598060735580325818537823914012865
௫௰௬,54330906923804480112002359089283325037398420123519061836782386058969989677605
௫௰௭,70507433418446084536014420414767416123248549598573933037794089240257820267816
௫௰௮,80821079697561228134377867281986032551162677250202396092981567548787126726482
௫௰௯,43625227040739676536217498299274097032475843948614891284271183391908965269996
௦௬௰,76408555931464938443496712382975726828563659375997803053659621318292599323475
௬௰௧,73483658181835372469027985336829013867979112780855690413390317874678552499145
௬௰௨,105445174042161172725074259601626670293651646852201039797238681487718768977288
௬௰௩,102911557627326439489312017431334758388152911607071731628108105878238817023556
௬௰௪,1175463919660466865065605070328325055569022395881518472669796833690977665349
௬௰௫,105438817836707139242750131990885672462491398711773401375481195182677626600148
௬௰௬,38207347093231653111998199171867747319963312579774212862485862577527810627082
௬௰௭,88975847504671681330400207983842752084948432385201555244803109583196263974928
௬௰௮,59123696643406232283297221534916809150000137198141981317105268813485090286610
௬௰௯,30968181556907875250513463150677112996817064993615311672643196759740217804059
௦௭௰,102028906548011441760377856435014905976924122939314072818495939597982365480259
௭௰௧,115684414357279533613073675808423641865261107780142527292739074544286258698958
௭௰௨,22150863742986933000034651754621182590723128675942875292805534387521064621161
௭௰௩,8900672353416733972461697121287130357667772771390932325678037805925493465093
௭௰௪,24784222264668594454532575680756764523707292682773493120994815414959532405121
௭௰௫,41796614638446690789023865929587871939815097478262124422737043986949699355867
௭௰௬,3672054648823321382258593717670720100288178942909738531498524114174408818415
௭௰௭,96190625344040688235524190778796592527143557394879988496079605592508613385048
௭௰௮,65163196931236165446946551849158572911771542438192008314576762017915312412381
௭௰௯,93902841007998953414300405094344979847350197513965508360762521429765837055297
௦௮௰,69438023202018317660275282808424363142245401259585337795920432096619337362271
௮௰௧,63520435010163569440951216012804916456011290524861067624852585023894430558947
௮௰௨,56133208428860406256330756527788155305267282912099431970041391331501411971641
௮௰௩,9322354489935424196397115574903204907685392723960739393159595495463459231453
௮௰௪,7667857008978449341053001812318850284652596501630267025095602761880729307459
௮௰௫,86354554721212253377854399936025846164941811732466694949416763468746176240125
௮௰௬,28744867859303782614143070394469702742806445187569668259483124412131363476462
௮௰௭,21252503407236807506736824834182585529989889683315876402256298701017230453031
௮௰௮,57800827858175362747829147071525897966678079360360271364751111270924571206137
௮௰௯,4082573455766648117976845771650954227368683243656494414406401764746934906055
௦௯௰,71318765620622367020903874587117184506224723959209178451953169633348527216934
௯௰௧,106063971912153362409742716976132240623987271088346905716082661740790577218253
௯௰௨,78230732964382692885811901309124647200580846694531991673872476134634821948334
௯௰௩,43264871933838782502358967738108397287775422822779715379841945096490411226959
௯௰௪,9803398362854880798298755700150029574410920329957940049607424190684139093143
௯௰௫,46395961506223466350349391927739514781695341441495555183454288447273448513279
௯௰௬,105586805980131996849185313726788820349533572706159214498015497261989825288662
௯௰௭,14583194235424649091747102428012174589425617603196259617133162736721874788832
௯௰௮,106903955555854156769442466684476055932437003336355449913618305972977353884216
௯௰௯,70071193977467201115985709993694768052456135997669869945761722606563989940053
௦௦௱,14728428219117346074601754527487231410050039181137396980792509441200753211647
௦௱௧,906838289604013680681245852745559859413077489394937835764509569519848437836
௦௱௨,68001663115881638449396509844157662276759496936214701269379549269363881056292
௦௱௩,87377469606001354548782761649490786191318851793873988381645030471989174514909
௦௱௪,19318706969579729222809771738909720514608107442382769685237785147511651918510
௦௱௫,11771289810137637421632531702647360108466197700368899188325703824494032246619
௦௱௬,85356273067002495779368610113956501573821225002467150752296512857710990577042
௦௱௭,88241704220924407932293276544588989173771186699272830011501573784332847666293
௦௱௮,37216931900426029514063498724862479700429124234417412387161609558215975623576
௦௱௯,44382162383412035390724751877681108704100102813864807745633510187146295369196
௦௱௰,56548403950701973497431321391435972886676868135407576107390595317743993325998
௱௰௧,17853146450451526736206093292725206197200861796748234618371980787407871777185
௱௰௨,103479966706863985301969097222451129384244167309284765376538570315499413021958
௱௰௩,102121032005411265555829797329612717514368170926016724154244537185739256507014
௱௰௪,95948030031093721346283504289992443606371655023578756817256713559302987566223
௱௰௫,81676372565645154942167989699111054014091943644841172261651336764050911295439
௱௰௬,79345555295285338702830946335594344167468478819780910922593852963559270018647
௱௰௭,73717795932183884885410557359304351194760211850395047532293265330626197232139
௱௰௮,17428962076524267404900792605349778887544450891933272257518221679741534279278
௱௰௯,85048589666348485306771871092665925047177069479186044233861565313017623680496
௱௨௰,32008509409192208473480680725420091951100972078317114990131817969464630911881
௱௨௰௧,59332271243372605464024164502230268975589951327547443799905716478497725218109
௱௨௰௨,23408770867767967832101956738131645082447464643965153551152043537204674888814
௱௨௰௩,33776835631589626816811610663838201440490232282643930388157735690170756074585
௱௨௰௪,87206909615681292465106670992178902696204013058968815201542621419325593440378
௱௨௰௫,46841229726175756440857596076825299014704732250984434803988806052207455450367
௱௨௰௬,58476392205499335835332287186813441309908772367093121162280177286250065232541
௱௨௰௭,52949211655822608857167354011954108168790435065770984180601993389746794489945
௱௨௰௮,22936095287858196692794792473291137012413953260627437708102463957797960114955
௱௨௰௯,60279666720496062288725567200757466660829109431503211702839230478412086046748
௱௩௰,39062434433773925885786678698362053398547431480497993792454382052847842712643
௱௩௰௧,33373495211958897505206306102068935615942646513937158113669168993183261990737
௱௩௰௨,13597210281429183590471343670218795570111917234322996911964213073686358516228
௱௩௰௩,105452029733544426181961791689607132549631764561153043649555749149093704408092
௱௩௰௪,104432835973542302606637803413033326524916250766689444271677530275175536389391
௱௩௰௫,67625843480784033379551875822854293115696115277718915286762520231714999225938
௱௩௰௬,30260274737837976212976516553453236428470164352030590381401222229885451459126
௱௩௰௭,18286043287688658734570725565924856696150416203168562975754547847703558955359
௱௩௰௮,85921223610237418464600118515024844869987377733304295488667276349882663664302
௱௩௰௯,31706285664915038684093953095166500656776307254842726452614131563727473795613
௱௪௰,106466853309026727139164970290234855037696880110421597965029766881732696272183
௱௪௰௧,58928788844701626933881329846810763588576082085490408912653494128588289045672
௱௪௰௨,15165511485443190581281435016359029574386782356520355882295796612176912867315
௱௪௰௩,32743648949590727493113257637293709590198802394995134951210657018243013047439
௱௪௰௪,77261884104027043586013678009212859003000263323731609597783202884255219595141
௱௪௰௫,7595872297283856289707155344861359142321618580406646827469362571043149155225
௱௪௰௬,74815033373079827333949461442830767339439478388182137044207496175466332739872
௱௪௰௭,85328950127427941352379445099618872424012766282602365305130695141539937027319
௱௪௰௮,34998907129738874078527433361092868336518655794800506296873885689786696877963
௱௪௰௯,76059327363401338178336694442014083110840401048823451068570670990485688979029
௱௫௰,96090776304032509195203250016164115465596028956602765476122484852237680049293
௱௫௰௧,33745394460333440082352343106990442364696195751128152475890693520664820634146
௱௫௰௨,29012183374461351977390533847298995271962532226665117265722317519873331281041
௱௫௰௩,53165870246811223761949175012227032398644544179716317983441717505863956435170
௱௫௰௪,92325252325612406366822348572131400992129759040475911960768298756959762889674
௱௫௰௫,110008027408835413417514859148447468301162517838560389617953425437729045702465
௱௫௰௬,54366253893858207391501538001689391724572416394419928846298157184081600424214
௱௫௰௭,103437812295610428248723497291383406439168821455381203887595440867359316056474
௱௫௰௮,81900368119266130855887187905013743820948915783271573998116109495846046339668
௱௫௰௯,35782519355447126777214792778157781220411358689188377895529285378834799919981
௱௬௰,83945666469246381673716350072575809083230634445632594373952587736738540442221
௱௬௰௧,23694411522009502310990132225447989060386847347483313797007140949672545892736
௱௬௰௨,104597975440794244507891784910985633052266091002851274996921416840439156743157
௱௬௰௩,18558384922319950744622640854831391827506612166912671294524897328778935794644
௱௬௰௪,54856116168523394302912798201014911057065109426575026608990447478901481178732
௱௬௰௫,49878447154182493276201630290367037473656099255029185602769312120092136361877
௱௬௰௬,101810816749133843492402853173856866771226395813937868087287516168222630916101
௱௬௰௭,26034545939910100499480372756977110988306760644116135700853239470158569834429
௱௬௰௮,113957409631418695116342988694639127203991744971729049342314550491949896292591
௱௬௰௯,68935240509966754914715265067860064872898287965178240337500162609497800583399
௱௭௰,58522619411366259586462893597490294550900053372872600030076333884236721759505
௱௭௰௧,107006365879976925555057506945844242923548694275352927427707344627867770780225
௱௭௰௨,104416899799251232834433348212558602684738229723537934966172558183636267390593
௱௭௰௩,8492537848587006193788185372077204763093872341726712748667342856996683247241
௱௭௰௪,44989332841823399598556393888420672837282564660430023937270957246370983218985
௱௭௰௫,98915894958724846752235754223762246429206435931038917045602027567891065226860
௱௭௰௬,65849898680377855444683863249438962160287157412101438059607267038894488187110
௱௭௰௭,61420954295103693778533505877251858597733146792613997780190571167599863440406
௱௭௰௮,38356709382558536724691675604029851084531191652450035943443995583113077612995
௱௭௰௯,33186497346852463454764985830833366393681213457144862621937888438623085010296
௱௮௰,65825135389007347225314825024738644019558644959414507808962037600742084746824
௱௮௰௧,60134922631416050121766113400165028566664139872424189868984453251045540489202
௱௮௰௨,34771556935529610606929073204447666727758431026060794213585160158398387286391
௱௮௰௩,70292939555317359823232031266713907593719300679616350027772368744469099100793
௱௮௰௪,85102159371863433885152993346676856679238739165133502924081760123022353865817
௱௮௰௫,33978031472043753761492916668036610860625681078437687368319362852418062188813
௱௮௰௬,10442871988903518483540617942230284661352287455751280698857437825975253768715
௱௮௰௭,46011055846973772137287739518443736655501611570132975778786825138532518249002
௱௮௰௮,36306049617785076811064786274840110045542154592682636769877992773862811654482
௱௮௰௯,96368097561093243445602266154284581957507722823951209575236662355261774844876
௱௯௰,73108114970575515996946260113207111165541851124581101670653722225139968789801
௱௯௰௧,20892325432280627961440318456185666575483245432424724987735697812517592932570
௱௯௰௨,2867231467190353346644555878619211516457991414264636799350201439386785365505
௱௯௰௩,637683299603391322448373449434877119643695267270452771320831542951467195092
௱௯௰௪,66743112026394964712031996807740022020026628954100149711029393800391005651497
௱௯௰௫,7955331257899093090877377038460382773402215113342512057994256946100575006419
௱௯௰௬,61832626298367445773357052026794329878052673797914004093597524289154070284490
௱௯௰௭,101468430360998646323691906196614068499719916409265584457043064741509533641658
௱௯௰௮,7980245412605264041740835766511395409500254006003797001678107560575176093388
௱௯௰௯,89567928708122654720760074849678096165109242638056607062975437946481803899514
௦௨௱,46803348850951179175714315007273379525542789182829716721214961100229210084180
௨௱௧,5304083848591586782424140877708775797501658766401592107629028339810944641225
௨௱௨,97841619356976810598097005635852903952919853475078582814841559098733372819661
௨௱௩,28227528008899263440186635772273816226303077053566876024557145037413155639141
௨௱௪,51456541134365506086224409222310655054080367392128955996353255601004633353026
௨௱௫,69088577131232816833173449991080804393301370880291269854745783668329986968662
௨௱௬,50116358598233262378538835066785869533481101663890877334770625223981195813762
௨௱௭,41033179164922441938593678451202841346915721454258482399728364846644156915157
௨௱௮,66264717669232716052634500960873898849562909043140560209928535319834015010655
௨௱௯,19012926797229132581072226842315451379368580275369025715707334499221610187126
௨௱௰,78357093844887491670940791467905823769685355177653113379693178201104902678934
௨௱௰௧,109666431980626363514443232247032503105533863439235291473531509322215359899469
௨௱௰௨,22855135889131404014905920553339593830139686418127318441402569184249149220981
௨௱௰௩,89381759840599327691036502813655165868117928851175220516112313656819075419978
௨௱௰௪,13659173449619588398677669030491652704324953107275778658406642220435848975458
௨௱௰௫,76176605469818494705428388186764083403392412490517230010476209987395148787228
௨௱௰௬,41891969923680633840933671257302082261828200615807616462563098688303060618369
௨௱௰௭,103661517168909835128475986707358759975287363331766028295221452313891309015798
௨௱௰௮,69317682684895755726495477724367782934537200862006138620676642108992201812252
௨௱௰௯,39879852529839435098460871772645985891887542946255996841913583063886191282767
௨௱௨௰,16102464761591366806812960546481664652745854557920846388589912288769322921264
௨௱௨௰௧,67128654308913827031965190586893345284043538592578519996639723080089814073644
௨௱௨௰௨,69380041003339644668399669078679861598189212565522082032501107891259940640627
௨௱௨௰௩,14790250281049456246057994316057632439703950879330578624963974677430971336036
௨௱௨௰௪,102339685416465670799709535812860128831121138971119980444850512986224301734258
௨௱௨௰௫,52973205703950553124888061992248630166432225759841149653795313611494656236195
௨௱௨௰௬,49144026521404131648780927521562649448177132134412317997096869184353470418585
௨௱௨௰௭,36565590676516994672764511221652650051136285750317268409349379135607896542574
௨௱௨௰௮,64211450016044572931079517419819464388237568992224627866119610740083089195575
௨௱௨௰௯,22192901493466940424816663129912944127997331944838316450890469985906248415155
௨௱௩௰,29255245784351199191179056217056515318292031573134776891936506739407843830772
௨௱௩௰௧,80433642653388509717362787714359591888502417323323337944434625259454840773836
௨௱௩௰௨,53501711027032560510922101275583014736435898673509819389196121412926351780142
௨௱௩௰௩,22900089316253132590783036158710217603984065688480987545598975567946821594298
௨௱௩௰௪,49824438645739481803893851791231379046406990575657906980581157676852898617405
௨௱௩௰௫,18491456291163351564919659834690467526074632030479885544674047078903429866730
௨௱௩௰௬,54180695977746254193209369545769453949999322068681611723624655235872417494383
௨௱௩௰௭,37857317022723445612862281406446578041483214822292655792332936968788255077991
௨௱௩௰௮,103934290536216869106373311812601991313085575892713925360248684869881728716698
௨௱௩௰௯,53590458165818408657288499959412321948534883592266351561903656263554810686889
௨௱௪௰,54738263730612664028358208664614956289107660300368313705930069640973751281778
௨௱௪௰௧,56487293918043756425073024442590515962859814678605367365280714179016053296029
௨௱௪௰௨,17583193178289216133665893870893373064603171885357739714537488892845636529252
௨௱௪௰௩,106110943968966397453853726519728670629911727404677261889613948863322706476151
௨௱௪௰௪,41189490446128688846284463888893977813436308094113615685384619501507019959780
௨௱௪௰௫,39137544950728305893446138499012020557145267352676773302589371808831219124200
௨௱௪௰௬,43265171175863023991786725752378820342674213768089031048490236705988313247274
௨௱௪௰௭,111687573679995186465597698633428265427201021137600053549419248257200370951740
௨௱௪௰௮,39792139453047139128149179123278771900016960002415754000736126360597602162636
௨௱௪௰௯,55705552307086817763964045460091291933255896731061694450325521278294272015143
௨௱௫௰,55424327370772232006952226147660295198035494907027395185271528754856835598815
௨௱௫௰௧,24014933236058049262741133701931920565054151053063897106673006699296160037388
௨௱௫௰௨,1688645991370265731524920080274062960126485826191298808865698958304459150075
௨௱௫௰௩,104491439245359374289462254622043091284226301206785294950627639809692395844096
௨௱௫௰௪,45451513612081988300295795909687441858260827973428692321095922500954682886824
௨௱௫௰௫,75169221100942034202281406607280747144764979275444886975475052473068195940993
௨௱௫௰௬,106207144274212557239616129433164069320653809723700589204693719536187841883031
௨௱௫௰௭,58808416249261157474063157865283663411245222780097051747687174997089926738819
௨௱௫௰௮,42660696042504132124875562592829396594173220708223579388728227815905944112500
௨௱௫௰௯,88745433995049224394375299227584507820152383892912252216237612152599695891146
௨௱௬௰,27951696742634911025391826665655788652658414380392485501068489718676791605068
௨௱௬௰௧,8382624736481599724940637730343308955092668078114241514207533438978216260903
௨௱௬௰௨,86893243262839023751546780178873588685237766613053816322621898171254167512696
௨௱௬௰௩,101759939656126463195595234202667689274436190083085236310556512207082029197542
௨௱௬௰௪,84476275704438543866228494213654503294227345739355026082762804296531217174113
௨௱௬௰௫,73779262172940711413404959438132778385829504935073482067000804757194996536267
௨௱௬௰௬,77936330326617408212271794242059223472087255251392787937290117616412315608696
௨௱௬௰௭,92456880522612990185043284129250432293042981657795671971464540164529499557658
௨௱௬௰௮,78529140297709370322391072056982150991699256261688389933959426889167827307219
௨௱௬௰௯,50935043229009665577766644510636425231645978547761055296727447909409647594372
௨௱௭௰,22314373635936090794541696582213072832231383611997110088805693759240666955295
௨௱௭௰௧,36231804417933124323562950436762777857323335861402650412648230505377962525
௨௱௭௰௨,67228681046178294177569166119279163540141892043029252913417078095037646388625
௨௱௭௰௩,52652353585860901651566615769726990666193589700215924686365559390858493707046
௨௱௭௰௪,52748278679702295558689387667581985225011614345022889610665437739696154716502
௨௱௭௰௫,1933680810758267395097639009938478272432927625790711896894270912934671652798
௨௱௭௰௬,108550668150046204940243792047374124184575550478331580232590422986361051430702
௨௱௭௰௭,95484750470905090989818488839215574686672460795451753034813064423313341745018
௨௱௭௰௮,50245723579272378902152927159036967998980268551467584682993824097368411529433
௨௱௭௰௯,45674291751785635586681302245535867541308278143208697902509492590242756004494
௨௱௮௰,24918976264597667865237755514738450534828936273249953511174066561149676027563
௨௱௮௰௧,41848661511262014981712777890799264796622709107379754953100397430052010556236
௨௱௮௰௨,112988426154143945753242962159996723789779810287673713618361261657188606184760
௨௱௮௰௩,34692028626863219499471330163460575979298150406898882379844169006201664890813
௨௱௮௰௪,27672427077610940497475000070776243266088610602451804469446600077557129135547
௨௱௮௰௫,44841709193395114230986457994380788447794375388364523009780441949847174896064
௨௱௮௰௬,76920534929086965973591599716024513386583813667093511680564609474763479216004
௨௱௮௰௭,94151904147488234069443115035125891461440578490831922026071999652274053963697
௨௱௮௰௮,59187019162699936966030891153983042068741290262700406552445047987921697502408
௨௱௮௰௯,65014506877809548298123226049528144236107980495123168716248366071701825225060
௨௱௯௰,39647179358624122804762125238410158984627362022563787214596121898923382261159
௨௱௯௰௧,95545892263732555554772255865901311598797704899493946528329599032561126476166
௨௱௯௰௨,26209628081583875370385895265137187768545178028618915622775779776719197655381
௨௱௯௰௩,77068641428328056506680973890442582788296341543550259164581620997439693593063
௨௱௯௰௪,100955105089766223135407390140806181647998248504440717710853226967024782356325
௨௱௯௰௫,108117750135235837111739974941635066438439783428796638778510273985194192451396
௨௱௯௰௬,49374383663371511023752506664981243389780379343241016067077626571825328832132
௨௱௯௰௭,78787333392325224734442405013377732643095497890683293678568841644577150733110
௨௱௯௰௮,17341976351513029477907580842248868667451727376581535933554878956819687558902
௨௱௯௰௯,50622601808248963666814409734150481868942502791618807029235151000505646732432
௦௩௱,26783050740608562622684719162475027107429212200857108149550395681267030094546
௩௱௧,5430805229945576976144693450259492833885760541421168145024510102556177660571
௩௱௨,16338508244380811944540817913571205026575565667643894185953316432160071827843
௩௱௩,11785705212459186604327868819431706417004520869951289197271065272198798857321
௩௱௪,12608838666592372513569883847520170933198449412633237338601146181373952778982
௩௱௫,66705587471860916004926757588100941597528151327817543006770144532670007301004
௩௱௬,101289017490718458965381263057886389090025180390444181018116348005360043323679
௩௱௭,107925273999284657294313450707364564355699094417894939468916725721768953440953
௩௱௮,35243566284779608603218993648537841645358458476981691430765336602280580443979
௩௱௯,70508614863857575833765210403681881639546562717580345665803021097857924554434
௩௱௰,19173018714240398325070861221189292082812601625750862706933220403223768775713
௩௱௰௧,106806790748523109181104664247133864027682210157841616865604359908566535343911
௩௱௰௨,49811179725745988951300016324398331140531221018951481087550654242221460448093
௩௱௰௩,106164874887668844410259353618583202051989463135461519298290944896632514084118
௩௱௰௪,26398550617954463499393569376613674822518224141518117056816698266893855802578
௩௱௰௫,94584274502447316085633380257704142883047635591019989147110842177741234243724
௩௱௰௬,14688258648404210208759517353635998075048429030909035019252918289520565805026
௩௱௰௭,46463527110750205969112430320561766116900756338491631493335944469503204579742
௩௱௰௮,64446742454519232388913805253692851491709361520721858952147422342524399105493
௩௱௰௯,25832796821108912305428816337954668646138677532802843931610703331400657320894
௩௱௨௰,73271655595827884546866080627434601727072638234412570167504464800366910996218
௩௱௨௰௧,67828782323936378630923588553063928077714228425653052437364099112381387727914
௩௱௨௰௨,40649417110003584699485334026466886512745253446681624761216265465625966399826
௩௱௨௰௩,93146103318055641734267470890791564792491494094391842115446528313661815859620
௩௱௨௰௪,102641408399861581290865934579453664454058187034162779702449541290547187177342
௩௱௨௰௫,19104054606091249457515521784255318429622383869053533636555987647132119598262
௩௱௨௰௬,63092973025639529040525567282860256701961117738848927607352931014557011776131
௩௱௨௰௭,15131267237727919929217597825308004146516607266670436224260925476194772267568
௩௱௨௰௮,43280961413717284128873932463844349146237157642528830864646562039012063357503
௩௱௨௰௯,105668411588030154360827376724035300289909834261777571505951925241935542295911
௩௱௩௰,17995246189549890482657916982183437763444856816663661557444974935772333548676
௩௱௩௰௧,47157262856301310779647329417078876434083710452820961528929060305452079572332
௩௱௩௰௨,34105379255183089485268054888820244553670395594241438549101578279016759044038
௩௱௩௰௩,73759160510459858842961520787968917010445592772052283185685970686724758983708
௩௱௩௰௪,80776893115771205142472918995397825641885668174032602535340260605874582080403
௩௱௩௰௫,29954689467908931901986278497383642490308250709111997968782671230496206566346
௩௱௩௰௬,63750206015136013229044907987010168724561264695541463877004667665186581422262
௩௱௩௰௭,72999114249920861276604682675891728016294831425802546702025504498724806681243
௩௱௩௰௮,66529572992234624577191255411899786239115239765356638400821525381950876371317
௩௱௩௰௯,624333069330355339709513232023166272563725000457888859606103440881239445658
௩௱௪௰,49787468075290753130028646963700863174147460949130012567578907263833304213012
௩௱௪௰௧,88126978225618856964141036112656441610462900075318618074627783243734927954662
௩௱௪௰௨,2302577508120088333853623333176120409206744172111027220406643581164539356364
௩௱௪௰௩,67865701692417416664685196985517140825995711573911393521293230812368609619569
௩௱௪௰௪,101206963026621493151912244534028742990030278524936743950099716354120633213620
௩௱௪௰௫,85912951801372061862005843037001132490223386250120620856289141492611261766267
௩௱௪௰௬,84421481895424303742761079829786291378542789051309959481348838142132422700750
௩௱௪௰௭,99884872794769245702585961183484291437802458504474645062964675488899256649804
௩௱௪௰௮,61613335911123332606165687679434451933505918529178665161841319325530076329681
௩௱௪௰௯,26254624436622513464551358508623493394167543454119760488111341493964476737785
௩௱௫௰,100095452867566951052256115686380772424085278063748380355329573901323765252715
௩௱௫௰௧,11317089864366455364932654773106847957709807704844732480172836134562718562694
௩௱௫௰௨,96359535359595801652552921302647016128302295356894400136221524537121512339991
௩௱௫௰௩,76800103792041634613879116747648752945080181741624224479442636397616520039469
௩௱௫௰௪,35286952681894941861556668125758643793215045519553250690137356927778942068140
௩௱௫௰௫,3217756030982121230350796013740656833699025603728497201309807998037431846769
௩௱௫௰௬,68658966959566180496521263292244297227596279521374755806373557411780314946306
௩௱௫௰௭,88567635082358788649514772899532580396037545236888928077888341437623371289129
௩௱௫௰௮,13074633739364410258842531081574547216757342280817659469642693084709076578622
௩௱௫௰௯,99070393531324138352611412761059551100853117708959658706837157771892152192529
௩௱௬௰,99277299105842012026781471969296012629064543311495605158267343005758207664439
௩௱௬௰௧,33272011649455794332953735321771867221688423882452050430780408159882155457593
௩௱௬௰௨,11194925408452981112110354553272658062444634873152269295541373661777531202418
௩௱௬௰௩,75380198418631926101227710342836025629292348285269734220666016184997724337980
௩௱௬௰௪,29880777268997124042079219002483307064527278808940532208725814889712369571619
௩௱௬௰௫,88733510194401706911283462675128993941583656711020570935622265010196173347931
௩௱௬௰௬,25534707541823953331464900466496683306994445552727300949223932742589041080867
௩௱௬௰௭,83467522310855620355682921008537411242768847891323225642807870876919618757563
௩௱௬௰௮,115061427208293507977047462233802409582616711052436174593347194690889094576662
௩௱௬௰௯,30705864481108855259260548732151708888554586769959391938903127558673420940212
௩௱௭௰,99277650922848669930034332056132107281930779262968646008582950187253734587947
௩௱௭௰௧,81742223963933421574841179416434176762220846633971167644810535101760670587080
௩௱௭௰௨,29707947853537349932346401019947562166238070897277224087274806585071693475944
௩௱௭௰௩,93368258611579714974288352382533011328095568368299874862004080621413222351707
௩௱௭௰௪,25496237621645057736133949008906333034786785681109754578539676456549110404234
௩௱௭௰௫,43450484192741544904303007380341927376985038764230298255700093550341429888132
௩௱௭௰௬,8462986772178117549156569304059454026613669917003029559851678243146697642598
௩௱௭௰௭,43466279588564584639961064572688647222686309071352677981466352013040339972164
௩௱௭௰௮,68290306468315638505937295355156790209575673620157103460338299255942036654688
௩௱௭௰௯,20619146290613123215570292728328416330593174874776921455923225030741798830768
௩௱௮௰,39007272632462031337748154289659114789553229269378210454345850914419949030628
௩௱௮௰௧,93089626816810597045804992645593951090777828937242470790412835634573064930731
௩௱௮௰௨,268018843012182081354307278479233958934691983747991533754803176323034243315
௩௱௮௰௩,3253496242872657798745403548479188344258927070872213887778848741272258717227
௩௱௮௰௪,58567602260335034979026201425372610794740339218102627881829952323934574236043
௩௱௮௰௫,82585554919972503135224487100498991917938491202401550848510386890670271201841
௩௱௮௰௬,65305264400747804544309929525464697506449350806274515751430112717727988750489
௩௱௮௰௭,99941723878679063432792365166518930305730196145986742993805372678130525006682
௩௱௮௰௮,50543184982817624409621711334244263807083470608951912760547592634228208832866
